Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10
717,845,83,261,744,287,789,502,473,425
200,512,707,350,264,964,172,576,356,912
636,322,136,896,547,405,399,968,819,276
919,524,879,165,385,75,631,829,441,176
947,973,89,246,488,653,255,875,139,101
138,570,408,904,420,79,132,594,496,202
858,472,357,515,979,665,758,301,116,53
782,433,401,902,50,297,407,969,685,334
432,395,220,942,451,130,89,169,246,913
574,511,436,991,839,381,26,259,923,470
48,102,645,371,797,59,321,582,339,784
676,753,2,95,79,611,439,914,15,764
332,334,820,823,60,582,288,670,40,23
703,894,25,695,982,143,811,925,956,24
428,117,687,208,247,913,741,122,597,974
274,665,901,902,35,64,995,556,309,829
206,872,37,14,380,217,100,805,161,798
106,463,274,687,558,923,778,453,341,565
499,297,179,497,267,9,531,116,742,528
567,83,26,250,354,429,125,485,894,39
171,463,749,4,127,714,24,79,948,162
337,879,72,518,514,480,933,149,861,516
27,912,757,923,851,727,782,646,761,709
451,924,611,783,517,623,951,935,729,124
435,621,85,177,756,222,47,679,421,745
676,82,528,999,939,192,319,7,692,815
416,44,743,647,926,138,590,545,449,485
68,456,4,276,273,627,151,132,860,623
837,452,437,133,312,4,986,675,167,827
920,504,188,533,18,895,982,977,499,805
918,826,74,526,763,148,594,428,232,893
405,936,515,214,537,173,701,559,999,602
996,938,265,559,411,264,856,865,196,543
155,765,109,989,989,617,70,988,715,209
565,625,99,175,72,342,346,69,134,150
861,443,129,959,111,761,657,395,752,822
705,167,486,545,385,844,303,806,284,597
253,63,773,445,305,274,585,29,855,177
188,430,526,896,921,357,586,600,500,433
951,7,936,503,66,45,670,67,116,132
204,598,10,466,719,837,135,879,867,266
416,2,375,560,637,885,725,511,33,563
225,244,769,606,188,910,397,691,780,83
302,625,811,561,900,108,775,179,23,602
442,611,613,785,113,194,677,442,278,124
373,263,465,151,431,321,675,377,470,35
831,427,545,432,86,78,329,843,944,141
933,938,869,883,454,291,401,530,479,632
453,818,649,865,584,779,51,738,245,927
249,928,851,584,268,576,664,886,955,795
790,222,129,840,807,300,496,968,466,856
726,715,547,428,468,361,170,678,621,404
546,591,69,243,879,490,691,848,648,30
572,59,766,286,210,114,799,947,414,62
738,535,111,824,374,911,733,861,286,291
529,19,212,702,308,895,905,47,220,136
546,61,290,676,931,868,456,792,713,295
359,721,736,477,227,970,354,422,303,705
839,372,100,600,625,954,114,370,467,113
876,921,109,406,274,314,463,606,774,780
166,868,31,202,398,536,624,905,353,769
729,913,679,416,489,811,754,330,821,71
250,768,481,1000,603,318,237,364,118,873
983,636,889,932,895,361,752,444,269,57
67,837,591,829,884,851,621,56,228,749
429,957,185,123,267,413,496,189,708,383
667,831,125,273,616,713,626,244,903,764
59,975,252,52,9,762,786,763,213,946
403,813,210,820,671,945,512,925,74,49
483,938,159,41,631,663,596,80,583,744
404,993,419,171,990,640,4,172,640,394
85,112,404,316,489,599,586,998,517,777
35,814,920,663,850,848,353,525,533,599
566,387,552,784,740,195,523,598,864,198
375,962,441,188,264,996,448,579,473,956
725,363,629,262,499,855,134,710,487,159
700,440,152,651,832,62,133,309,547,426
922,534,986,675,467,824,624,469,520,618
541,561,60,376,20,11,426,594,447,429
414,675,844,627,205,20,879,900,29,398
913,936,252,771,505,199,593,965,47,798
706,972,837,253,314,299,555,798,713,346
501,853,433,578,15,361,529,738,990,470
75,135,117,228,583,495,356,777,838,580
107,193,359,657,621,604,575,371,130,227
450,219,821,839,106,284,871,675,489,478
14,501,744,877,978,719,249,115,951,346
375,721,706,683,663,802,13,944,201,793
918,568,231,415,310,132,262,481,823,610
638,67,471,316,291,784,539,982,658,201
589,481,938,587,674,443,748,152,78,393
385,884,643,371,546,144,33,582,538,665
410,109,118,60,413,258,599,554,444,914
545,692,971,518,828,149,381,383,729,360
287,969,212,390,784,916,502,723,218,354
422,351,318,497,227,804,773,625,674,32
173,92,910,211,542,592,907,780,571,780
182,496,153,902,691,750,654,344,248,279
412,783,367,861,426,950,615,280,109,168
556,48,832,940,800,633,546,64,194,68
652,505,788,576,615,220,436,378,190,414
180,199,364,562,398,640,690,283,598,342
609,39,246,421,115,762,94,516,455,94
866,698,470,660,364,746,909,27,287,561
179,522,263,686,184,54,317,774,874,584
172,22,96,313,786,760,483,805,717,642
111,466,884,603,656,283,461,443,516,577
629,617,399,109,126,309,988,395,19,245
483,336,368,277,241,655,441,175,236,458
519,225,23,775,566,580,92,381,185,764
412,892,356,101,793,114,245,459,998,334
865,315,332,365,905,360,597,596,747,943
724,399,638,982,516,815,644,532,321,384
989,4,314,335,975,99,118,371,449,309
429,988,922,307,110,527,305,710,39,126
990,663,109,487,9,418,704,817,997,172
456,508,928,650,764,820,655,856,772,658
915,630,331,429,450,157,400,121,707,158
335,141,31,423,20,930,109,904,766,446
619,398,211,518,404,995,669,812,373,944
114,180,580,304,167,766,413,497,847,407
19,28,426,955,676,297,888,954,772,458
181,330,289,45,56,908,159,419,45,11
165,43,826,219,544,105,221,886,641,36
944,750,845,714,132,812,942,770,814,751
188,808,40,299,603,375,345,428,552,109
357,838,903,115,736,480,199,623,289,47
136,557,269,43,767,81,340,852,181,796
792,347,900,365,539,581,764,355,336,291
835,491,835,501,205,683,862,386,950,760
670,212,719,672,177,578,891,212,194,676
877,190,565,613,821,647,435,44,10,522
454,435,617,359,615,444,400,876,941,427
886,970,938,691,841,402,270,605,772,542
217,397,202,32,99,215,633,995,818,285
514,980,367,812,664,615,533,454,683,359
896,624,465,357,861,369,770,516,618,483
791,714,964,429,70,257,577,629,341,518
774,776,24,124,286,794,248,486,769,204
218,798,721,701,323,492,106,122,161,177
583,749,309,617,841,898,549,23,136,515
763,562,281,338,222,221,4,825,973,193
160,657,890,920,157,365,473,413,876,51
692,866,661,769,589,763,396,173,106,169
604,632,879,130,774,483,840,598,297,368
314,439,383,914,20,351,40,615,770,542
124,420,271,305,614,442,739,850,191,457
17,404,634,868,709,801,804,159,731,452
9,435,292,671,397,660,558,981,2,685
799,406,23,687,324,412,538,971,496,601
828,237,154,775,440,223,579,33,102,894
49,188,290,376,985,230,190,797,160,924
681,382,938,545,611,772,828,137,193,260
432,597,682,281,921,592,86,207,328,817
73,327,496,824,619,548,514,375,424,537
45,103,935,373,762,680,969,395,504,277
572,528,931,643,366,10,447,201,286,742
945,945,658,534,458,493,967,367,18,845
145,566,719,519,684,636,632,994,322,697
766,477,911,668,94,832,425,532,3,191
966,769,935,79,712,689,187,439,293,279
593,403,124,976,946,484,346,412,258,475
830,827,587,90,213,516,353,804,312,37
765,144,528,354,373,561,705,23,892,581
217,949,88,563,906,668,611,282,711,178
829,525,549,335,170,831,124,232,647,699
815,96,208,617,714,702,728,335,919,384
477,817,279,854,758,250,660,391,684,472
882,54,783,883,642,879,827,673,229,703
253,721,543,811,190,29,582,32,87,857
156,394,667,190,84,546,512,692,541,681
244,219,637,478,778,149,258,28,335,59
173,555,91,566,707,379,252,648,281,942
603,462,574,258,869,700,223,507,697,669
70,249,278,536,920,218,658,282,989,892
589,51,203,16,564,406,726,891,571,778
860,187,577,399,786,305,787,352,489,661
368,825,325,460,172,223,410,727,291,411
632,51,117,435,205,767,987,376,592,843
514,92,679,860,102,913,730,634,44,749
381,268,246,804,624,580,976,985,216,249
999,607,319,789,452,946,959,105,269,414
585,129,309,186,221,256,958,917,5,103
223,986,547,235,845,368,299,433,967,22
246,348,21,127,249,217,111,843,889,27
640,895,946,685,659,773,103,70,936,101
201,694,379,916,426,797,197,940,675,736
390,264,693,935,399,925,298,116,600,113
933,541,597,119,660,415,972,813,25,759
571,942,750,365,606,630,105,365,394,779
85,876,553,593,368,397,314,777,29,193
902,15,97,317,790,749,83,309,794,895
915,85,872,720,660,303,231,415,116,4
889,131,236,542,724,253,844,910,392,655
362,189,722,360,486,349,448,756,638,875
573,214,103,144,748,125,89,992,933,399
850,805,576,959,926,461,367,17,13,275
816,434,750,515,559,262,851,584,47,761
950,367,267,525,308,566,674,616,436,864
703,892,931,633,435,920,708,442,451,831
984,231,206,492,566,992,648,618,490,361
629,948,406,40,22,121,818,561,802,237
76,859,428,957,4,186,637,889,781,508
579,799,958,205,2,203,662,882,534,32
287,877,610,477,39,3,159,905,786,488
831,29,552,322,789,60,966,555,311,422
304,193,313,415,863,433,238,795,412,800
853,761,537,895,139,581,181,714,890,624
549,489,702,494,96,597,883,625,819,367
366,599,244,845,438,929,776,708,884,650
157,243,833,437,942,474,6,121,863,62
983,233,962,600,779,921,406,67,632,836
239,719,147,510,708,237,456,222,282,732
163,617,978,670,408,886,103,604,362,151
8,465,880,296,80,744,665,10,779,498
810,86,638,240,398,965,363,70,134,378
878,415,54,5,793,936,351,220,5,173
803,658,230,565,625,116,495,568,737,663
872,10,191,664,626,161,105,274,343,327
401,173,254,519,832,944,881,83,156,98
563,443,736,620,125,394,105,277,520,289
681,547,317,912,860,932,301,108,58,128
508,353,558,949,185,632,934,426,565,137
274,726,361,214,317,740,64,903,910,61
548,663,612,768,258,938,704,560,429,598
91,140,54,894,841,915,831,609,56,151
594,846,627,556,520,22,131,339,146,361
977,654,658,293,635,11,502,506,846,195
486,730,992,499,3,880,36,176,320,403
628,41,792,927,287,455,728,558,33,942
732,553,587,351,502,827,198,334,93,240
352,751,144,728,92,23,142,780,706,423
638,661,735,832,467,293,113,683,870,234
177,345,811,266,779,480,86,976,623,133
371,298,208,992,664,773,841,623,993,92
448,488,538,130,840,194,842,484,615,387
1000,91,638,845,188,730,459,165,398,495
317,259,979,576,443,305,389,540,372,326
939,802,455,557,910,675,147,90,315,205
90,205,388,434,850,16,140,495,520,105
515,794,884,676,470,245,351,247,518,85
488,341,143,762,151,398,999,653,88,233
743,724,597,195,173,65,770,391,224,502
166,461,35,88,837,963,120,502,502,757
938,629,380,295,746,708,955,976,676,704
272,13,328,229,169,299,252,791,544,540
308,396,835,804,477,640,847,745,979,311
702,845,790,458,744,943,989,525,803,524
705,25,97,909,85,939,271,676,979,237
68,969,894,444,112,187,517,280,862,876
497,621,545,521,574,745,179,487,34,483
18,435,870,893,954,36,679,497,533,111
467,720,744,783,629,173,988,466,941,547
817,248,228,640,735,867,471,178,152,543
320,363,378,199,246,975,347,550,689,974
634,560,268,908,168,215,698,673,395,798
805,374,379,724,482,193,377,689,952,997
966,853,771,855,495,535,715,517,278,548
886,520,523,119,4,829,682,160,201,627
609,579,134,436,18,222,19,666,926,563
450,252,813,151,546,17,975,383,57,289
378,95,311,681,401,439,710,732,709,907
934,638,99,961,210,580,642,444,862,373
519,626,955,630,782,6,27,34,193,890
495,492,948,740,511,819,912,59,975,742
483,577,192,134,836,43,144,430,97,413
908,208,81,14,590,815,814,699,127,492
924,846,55,490,705,793,879,688,860,107
335,163,77,306,4,464,849,252,672,14
890,58,973,837,787,992,69,629,240,916
660,959,943,242,866,971,863,514,66,25
981,461,471,956,635,444,585,223,600,848
58,777,58,300,893,786,494,123,934,139
138,367,804,141,520,366,519,680,426,277
749,243,391,591,307,950,229,28,267,959
705,624,627,28,868,855,869,123,705,481
802,18,636,493,757,183,958,404,344,111
4,431,203,22,16,368,810,217,676,514
32,416,389,755,881,938,741,288,624,965
730,582,323,480,747,547,669,33,958,261
298,925,755,891,1000,551,788,775,780,835
606,198,708,511,43,991,69,627,906,856
80,47,587,33,529,898,191,676,519,364
375,338,406,934,291,152,19,783,826,527
192,874,777,333,739,394,177,987,489,356
436,274,104,315,470,306,732,472,952,627
251,100,814,593,715,30,270,105,145,85
304,583,713,503,498,657,50,73,401,317
463,554,642,111,878,519,55,553,485,236
270,20,912,67,298,75,456,619,556,921
16,513,713,725,430,903,465,53,499,851
638,196,816,240,100,748,242,532,852,148
872,517,350,178,424,722,630,561,980,603
87,164,617,431,852,100,146,636,794,706
247,36,640,97,924,268,571,733,29,545
117,89,413,733,954,182,173,960,922,528
930,745,204,755,189,331,753,215,740,103
350,446,605,829,293,436,27,826,693,692
926,365,482,2,434,167,641,981,490,136
361,546,568,7,212,132,748,561,244,767
889,518,463,500,172,718,918,342,531,490
143,457,30,467,556,591,646,23,497,699
792,961,963,290,826,474,787,61,658,739
549,236,296,815,66,383,380,323,245,400
593,882,392,605,38,481,956,434,437,81
296,391,9,79,123,197,813,116,962,906
888,217,466,50,99,793,309,211,864,55
689,29,56,818,224,969,684,953,396,221
858,562,613,382,774,525,353,385,244,637
326,461,598,436,25,232,180,240,335,860
761,580,825,469,47,2,40,442,617,893
104,948,334,119,958,763,729,644,559,160
225,488,822,1,822,725,38,897,613,792
231,538,293,688,111,217,233,81,940,967
481,753,477,911,322,469,250,637,946,610
491,152,388,512,309,636,858,372,896,878
553,398,920,715,606,520,327,501,737,790
684,452,754,528,248,879,391,209,787,461
75,34,700,551,303,816,71,539,379,115
49,297,580,706,94,347,994,909,364,345
680,979,917,43,721,331,758,409,186,520
311,316,735,84,305,622,896,186,455,831
947,113,384,304,821,287,768,426,817,968
241,667,964,920,12,827,201,229,358,737
32,333,826,878,79,533,661,765,208,444
266,799,572,762,682,777,684,520,982,11
812,908,282,694,503,937,405,822,71,910
493,203,470,445,160,511,827,716,7,277
507,550,522,924,48,270,627,920,696,185
287,858,493,511,327,235,317,322,553,840
736,356,435,299,191,630,740,817,226,835
631,507,346,130,609,39,981,275,218,725
120,825,793,542,997,894,170,814,790,305
983,346,802,138,521,663,483,429,636,399
211,460,454,418,310,736,228,162,139,316
447,715,434,835,448,105,188,997,595,421
143,62,618,835,847,708,614,627,272,6
622,650,972,331,512,208,8,2,81,288
835,172,465,741,954,187,349,978,593,213
279,405,676,152,827,257,545,87,240,336
207,232,574,115,315,782,326,166,592,718
157,800,975,300,130,677,947,441,36,312
19,833,755,315,883,943,795,432,812,12
658,979,467,527,516,232,642,311,855,650
483,924,641,837,470,804,307,7,162,533
170,339,152,871,727,161,717,266,390,240
299,542,754,468,393,99,644,420,95,979
821,228,131,798,254,547,827,667,442,548
557,227,988,263,64,588,685,392,602,138
550,247,759,259,433,637,925,829,795,732
233,973,492,709,59,993,348,302,719,200
868,993,917,442,61,882,675,180,305,64
75,155,574,99,380,117,798,203,257,39
486,634,754,441,940,138,393,333,697,775
208,241,299,56,444,378,96,253,545,188
780,801,994,801,717,657,619,389,237,664
812,331,236,779,523,189,794,202,60,333
51,577,145,253,864,745,343,438,726,181
223,276,40,675,706,383,730,486,148,754
522,154,853,321,968,209,634,293,338,427
272,995,821,276,257,485,16,999,669,536
599,92,236,124,872,785,580,14,109,71
947,569,164,955,627,622,181,222,250,750
573,114,399,898,574,21,987,587,29,137
260,440,237,168,575,603,75,675,266,160
375,523,75,830,109,741,684,671,631,185
154,237,547,752,566,832,909,757,581,847
496,580,330,755,740,799,947,305,269,709
750,505,772,738,168,770,597,982,73,797
722,922,712,38,715,582,709,85,580,176
217,256,30,182,898,214,757,968,890,498
583,630,225,565,771,15,692,393,879,541
738,454,287,395,451,515,77,641,656,674
412,92,636,826,255,101,435,54,396,241
855,723,231,948,109,312,507,694,603,14
934,925,983,749,825,976,447,630,464,423
997,480,698,286,416,215,971,651,541,992
771,527,501,918,175,804,162,398,604,317
298,721,588,271,165,288,210,580,751,325
614,41,323,856,475,503,686,817,400,821
259,9,282,368,115,795,899,590,407,698
365,547,536,619,618,339,90,480,338,55
205,849,933,971,700,844,65,988,720,546
442,66,422,623,955,717,520,200,900,855
756,613,680,143,362,517,914,270,131,497
676,547,689,188,668,279,43,359,96,558
778,772,971,169,439,258,300,153,746,175
465,419,958,556,999,780,963,38,49,813
62,276,996,304,905,335,654,658,211,577
957,360,659,807,605,54,834,516,306,134
124,422,214,641,695,57,339,569,578,980
42,685,131,916,973,367,982,37,785,601
442,150,317,334,410,977,772,568,522,20
938,23,548,816,889,861,791,84,302,864
54,27,628,320,364,803,484,115,325,404
7,898,664,889,534,897,549,87,661,906
816,658,367,966,517,981,527,334,555,234
904,89,134,583,821,835,41,117,74,514
75,304,234,85,610,805,499,867,929,935
672,776,35,965,465,430,764,952,750,295
673,189,537,733,114,591,759,33,599,705
986,133,989,577,335,852,757,840,644,465
996,129,229,240,535,575,40,745,278,879
86,72,110,389,202,437,403,730,245,692
450,34,728,205,279,946,682,697,529,806
372,509,643,32,137,785,378,466,308,469
760,829,197,853,377,552,360,149,696,45
418,229,681,997,979,404,855,583,556,547
346,249,877,259,208,580,53,309,625,355
906,446,103,718,692,842,412,76,542,946
115,392,867,553,643,925,935,83,878,883
638,905,472,469,742,162,306,320,257,525
77,691,89,58,618,917,865,612,153,653
4,643,828,770,14,319,193,971,752,439
221,266,884,405,401,832,445,264,165,705
328,548,378,110,757,149,768,270,96,616
6,858,916,664,41,780,983,281,627,551
720,700,232,243,348,489,337,231,761,199
886,268,453,905,535,58,321,488,436,106
707,807,411,190,562,360,350,480,841,141
912,39,890,692,110,436,839,837,30,318
840,869,695,230,611,752,876,312,338,727
58,112,683,278,673,787,846,572,642,987
609,191,956,543,550,710,684,548,246,246
825,757,695,671,517,84,813,235,902,350
524,822,110,846,339,889,536,611,805,378
742,137,768,322,71,279,298,463,307,6
373,189,956,822,783,536,117,731,692,866
696,659,953,301,826,280,838,868,626,340
891,7,276,703,258,418,386,272,23,488
988,191,399,681,759,58,349,707,882,138
